campaign,publisher,date,installs,d90_arpu,d90_arpu_pred
731591,1,2023-07-09,1299,0.7801809983320603,0.2418766821053131
731591,1,2023-07-10,754,0.5535642667158293,0.5613015207520292
731591,331,2023-05-25,140,7.161415264083599,5.828584759046954
731591,331,2023-05-26,87,5.525783646331637,5.779036249156945
731591,331,2023-05-27,132,4.308226876193985,5.419959503250233
731591,331,2023-05-28,191,7.024608962145086,4.92536667151908
731591,331,2023-05-29,180,10.301106854861924,5.213455350294675
731591,331,2023-05-30,153,8.864742623798852,5.364165050985159
731591,331,2023-05-31,123,7.396346061126083,5.307942845821123
731591,331,2023-06-01,112,6.292768189883664,4.915541394220748
731591,331,2023-06-02,156,7.462245223103248,4.720700924692959
731591,331,2023-06-03,181,3.491888322720824,4.501465577273921
731591,331,2023-06-04,228,4.548449904777289,4.004779927745785
731591,331,2023-06-05,142,2.439649376476466,4.464085590921577
731591,331,2023-06-06,210,5.016012564131668,3.8856205331853793
731591,331,2023-06-07,217,3.8328731000731584,3.7807618207922706
731591,331,2023-06-08,225,4.284290613037306,3.8249185778666437
731591,331,2023-06-09,217,3.449432399844186,3.8323622236612973
731591,331,2023-06-10,177,4.027811818613656,4.0656999271695256
731591,331,2023-06-11,275,4.938977008546767,2.9972814463666064
731591,331,2023-06-12,178,4.615608116260747,3.6300019901438114
731591,331,2023-06-13,202,3.922262885503872,3.4457385155595923
731591,331,2023-06-14,202,3.12636735876963,3.4373194757625325
731591,331,2023-06-15,177,4.1665612727140156,3.680185805009854
731591,331,2023-06-16,203,2.7296068918068084,3.3673562492179894
731591,331,2023-06-17,233,2.396968977583066,3.111096257643255
731591,331,2023-06-18,258,2.95681947321592,2.606841548598738
731591,331,2023-06-19,206,3.501674686514109,3.073741761069839
731591,331,2023-06-20,222,3.9113091966652234,2.9924901846125156
731591,331,2023-06-21,224,3.398059586118975,3.0587810982344585
731591,331,2023-06-22,205,1.5959215817893055,2.612649667959563
731591,331,2023-06-23,199,2.7642190159284263,2.671291122651059
731591,331,2023-06-24,264,2.4311413042716548,2.6221128508822154
731591,331,2023-06-25,289,2.2161196920211133,1.7090863079121905
731591,331,2023-06-26,235,1.961449823925086,2.013450210639358
731591,331,2023-06-27,267,2.291871723567461,1.7916810074051304
731591,331,2023-06-28,268,1.52169455966637,1.8469613639589135
731591,331,2023-06-29,236,2.489334850618072,1.5732861466111905
731591,331,2023-06-30,231,1.6596714972683209,1.7664990839121422
731591,331,2023-07-01,283,1.2826355856936793,1.6697959527542432
731591,331,2023-07-02,278,1.3695129585743695,1.1235015684019705
731591,331,2023-07-03,254,1.1586112660394066,1.2870367993918015
731591,331,2023-07-04,272,0.9883882818105169,1.1968732302700906
731591,331,2023-07-05,324,1.0009170585807023,1.2285838268552236
731591,331,2023-07-06,249,1.0191488632946075,1.2785958642597879
731591,331,2023-07-07,269,0.9596965228093096,1.129700845726097
731591,331,2023-07-08,337,0.9832963166999567,1.2114602832281185
731591,331,2023-07-09,379,0.6001484589010204,0.9036491067635617
731591,331,2023-07-10,235,0.4780407148445004,1.0167443721167138
731591,1185,2023-05-25,360,3.8807824447974593,2.6909968256415535
731591,1185,2023-05-27,387,2.5951408092565087,2.296737087479484
731591,1185,2023-05-28,481,2.789156496624161,2.2330656323183016
731591,1185,2023-05-29,477,2.329141066071876,2.350354240157177
731591,1185,2023-05-30,329,3.627087961361696,2.362086849583184
731591,1185,2023-05-31,284,2.0467605845479646,2.196092777440044
731591,1185,2023-06-01,258,2.938872786699561,2.2718523064214127
731591,1185,2023-06-02,559,2.1656501581206173,1.951445924345439
731591,1185,2023-06-03,643,1.8057938676308327,1.777225046610721
731591,1185,2023-06-04,920,2.205688471026048,1.6399841138581994
731591,1185,2023-06-06,1021,1.9716226007158535,1.5667643918395022
731591,1185,2023-06-07,1420,1.8570137260214477,1.1791933440352043
731591,1185,2023-06-08,1046,1.8225972412725973,1.5340430106763399
731591,1185,2023-06-09,772,1.509285499531554,1.5067865155864058
731591,1185,2023-06-10,993,1.4814467693908009,1.5598222321584692
731591,1185,2023-06-11,844,1.650457478312538,1.1839955282154535
731591,1185,2023-06-12,887,1.604232898739967,1.2622203758033712
731591,1185,2023-06-13,777,1.7063546519007093,1.2930930063179804
731591,1185,2023-06-14,952,1.341916349586851,1.220199525152087
731591,1185,2023-06-15,913,1.2411628131739374,1.3351950454116641
731591,1185,2023-06-16,943,1.4219495086286165,1.2248329677856034
731591,1185,2023-06-17,928,1.2330964634748949,0.982939588638351
731591,1185,2023-06-18,908,1.3672256614947325,0.9204568435524718
731591,1185,2023-06-19,792,1.295135803018329,1.0602579230656817
731591,1185,2023-06-20,804,1.3501198902927536,0.992132875472271
731591,1185,2023-06-21,824,1.0602633245479998,0.993949347725382
731591,1185,2023-06-22,1041,0.7476047172733321,0.5906775484039102
731591,1185,2023-06-23,1053,0.5272435145868066,0.642259747320961
731591,1185,2023-06-24,1015,0.3672219648919729,0.9356378494115808
731591,1185,2023-06-25,973,0.1537277840622343,0.13971377004598184
731591,1185,2023-06-26,1021,,0.34629660117944494
731591,1185,2023-06-27,1130,,0.2661122155673572
731591,1185,2023-06-28,1165,,0.22055517928110224
731591,1185,2023-06-29,1196,,-0.14813800259547816
731591,1185,2023-06-30,998,,-0.21039548226874016
731591,1185,2023-07-01,1150,,0.1399355732799299
731591,1185,2023-07-02,1187,,-0.38353667964589144
731591,1185,2023-07-03,1094,,-0.2850270254756069
731591,1185,2023-07-05,960,,-0.3142209716063975
731591,1185,2023-07-06,830,,-0.3833762514531387
731591,1185,2023-07-07,850,,-0.4184253764202608
731591,1185,2023-07-08,1215,,-0.34290865041994345
731591,1185,2023-07-09,1302,,-0.8521698456770412
731591,1482,2023-05-27,1,,4.717028401619999
731591,1482,2023-05-29,1,,4.645975554309583
731591,1482,2023-06-07,1,1.5904740000000002,3.9598266128395476
731591,1482,2023-06-11,1,0.4893449999999999,3.5477048868755454
731591,1482,2023-06-12,1,0.022394,3.4408551487729673
731591,1482,2023-06-28,1,0.131384,2.048658949190897
731595,1,2023-05-25,77,4.013678233766234,2.310002490784127
731595,1,2023-05-26,118,1.3477039576271188,2.1030187807156526
731595,1,2023-05-27,107,1.1027819626168225,1.8535692016997192
731595,1,2023-05-28,106,1.428887396226415,1.7695875268490937
731595,1,2023-05-29,128,0.7907193984374999,1.7784037520376947
731595,1,2023-05-30,96,1.1721108229166666,1.862297546269382
731595,1,2023-05-31,117,1.2096805128205128,1.8574856362617762
731595,1,2023-06-01,105,1.011923142857143,1.7557824679139953
731595,1,2023-06-02,77,1.1865243116883115,1.6593791920020007
731595,1,2023-06-03,76,0.6854273157894736,1.5224233528929954
731595,1,2023-06-04,67,0.6188360149253731,1.6537022462641278
731595,1,2023-06-05,71,0.7875103098591549,1.582764236319922
731595,1,2023-06-06,126,0.8748518412698412,1.3883544682583946
731595,1,2023-06-07,87,1.0284682298850574,1.3630490493770016
731595,1,2023-06-08,99,0.7922675151515151,1.3635624119528484
731595,1,2023-06-09,77,0.6858062077922078,1.4239344512629233
731595,1,2023-06-10,56,0.6990295535714286,1.5071352912120302
731595,1,2023-06-11,74,0.6560685405405405,1.1408169405361068
731595,1,2023-06-12,58,0.4167638620689655,1.1278077071098604
731595,1,2023-06-13,58,0.5441833103448275,1.1530709664658936
731595,1,2023-06-14,48,0.6350508333333333,1.1951751128216928
731595,1,2023-06-15,67,1.1395274925373131,1.1822866872113227
731595,1,2023-06-16,55,1.4497798545454545,1.2169976137114016
731595,1,2023-06-17,91,1.0436551648351649,1.119549749099008
731595,1,2023-06-18,107,1.1812036822429905,1.0371611284774325
731595,1,2023-06-19,131,1.015747251908397,1.0942326417727828
731595,1,2023-06-20,107,0.9603533457943924,1.0234725868326309
731595,1,2023-06-21,134,1.1530988880597015,1.0923985078013154
731595,1,2023-06-22,128,1.496054234375,0.9302816576454098
731595,1,2023-06-23,146,0.990426205479452,0.9922011928718381
731595,1,2023-06-24,200,1.053472765,1.4003668647199572
731595,1,2023-06-25,199,1.0828122211055276,0.5521601492799697
731595,1,2023-06-26,179,0.7324035810055864,0.5745820458140257
731595,1,2023-06-27,181,1.1462360055248615,0.5057676329520523
731595,1,2023-06-28,175,1.3659685085714288,0.5610479895058353
731595,1,2023-06-29,202,0.9889009801980196,0.4718664675141775
731595,1,2023-06-30,204,1.1220314607843136,0.6071425789717317
731595,1,2023-07-01,196,1.188536831632653,0.5345995345482898
731595,1,2023-07-02,258,1.0320952829457364,0.08006065030348797
731595,1,2023-07-03,200,0.7352468550000002,0.39118326313196317
731595,1,2023-07-04,218,0.6498759816513762,0.30310948071969646
731595,1,2023-07-05,79,0.7706634556962025,0.6342902922089869
731595,1,2023-07-06,12,0.1702890833333333,0.6278685787348877
731595,1,2023-07-07,8,0.0858982499999999,0.5793104930863986
731595,1,2023-07-08,9,0.1551937777777777,0.708663603098463
731595,1,2023-07-09,6,0.3021371666666666,0.5362470576896654
731595,1,2023-07-10,3,,0.6717017658885825
731595,331,2023-05-25,104,0.9975019076810004,2.6109671855066137
731595,331,2023-05-26,71,0.7431765839207942,2.311136757066778
731595,331,2023-05-27,54,1.0232933615496458,2.138751209822704
731595,331,2023-05-28,49,1.0981294285714285,2.0547695349720794
731595,331,2023-05-29,50,0.7006833599999999,2.0609507528139384
731595,331,2023-05-30,63,1.7677464444444444,2.114341791150389
731595,331,2023-05-31,57,1.5673055087719299,2.1249934829940287
731595,331,2023-06-01,43,3.172851372093023,2.0637866074634337
731595,331,2023-06-02,42,0.7595844460238095,1.9278981962970687
731595,331,2023-06-03,39,0.930217249710085,1.7909423571880634
731595,331,2023-06-04,68,1.6753988088235292,1.8195912226264033
731595,331,2023-06-05,58,0.9095414310344828,1.8362440865709992
731595,331,2023-06-06,77,1.6768204231151616,1.5964724446095202
731595,331,2023-06-07,71,1.7411498591549297,1.5538961575391732
731595,331,2023-06-08,74,1.1642715883513512,1.556216786452729
731595,331,2023-06-09,67,0.8564684179104477,1.646225434640549
731595,331,2023-06-10,74,1.0862428648648648,1.6418354007008533
731595,331,2023-06-11,51,2.813764985205229,1.4093359448311742
731595,331,2023-06-12,48,0.7932222708333333,1.336936841023801
731595,331,2023-06-13,40,2.22282802815,1.3622001003798343
731595,331,2023-06-14,41,3.3888430759786448,1.3892650926916421
731595,331,2023-06-15,47,1.4018753444468086,1.422604687998714
731595,331,2023-06-16,53,0.5545649648541177,1.4261267476253425
731595,331,2023-06-17,53,2.549034566037736,1.3848258816862968
731595,331,2023-06-18,45,1.5847132348888888,1.3223431366004177
731595,331,2023-06-19,53,1.0752316603773584,1.376779642549026
731595,331,2023-06-20,45,2.1688069777777774,1.2536919379308848
731595,331,2023-06-21,40,1.137554525,1.3199828515528274
731595,331,2023-06-22,37,1.1157918378378378,1.1578660013969224
731595,331,2023-06-23,38,1.180628447368421,1.229035326813091
731595,331,2023-06-24,35,1.244692527257143,1.7787466349196208
731595,331,2023-06-25,34,0.8978914820823529,0.9305399194796315
731595,331,2023-06-26,38,0.4673902368421052,0.9137559380767981
731595,331,2023-06-27,34,0.4046086764705882,0.8540076197388056
731595,331,2023-06-28,32,1.0253700625,0.9092879762925886
731595,331,2023-06-29,54,0.7920641851851852,0.8286522724651871
731595,331,2023-06-30,69,0.690853347826087,0.9020272302222966
731595,331,2023-07-01,54,0.3661509999999999,0.9267353416504243
731595,331,2023-07-02,46,0.7284019347826086,0.7016314397395604
731595,331,2023-07-03,52,0.915313346153846,0.7479690680829727
731595,331,2023-07-04,54,0.3818587592592592,0.6180591575098897
731595,331,2023-07-05,15,0.2801556666666666,0.8154839648140395
731595,331,2023-07-06,2,0.0011085,0.9530422400028867
731595,331,2023-07-07,6,0.1628061666666666,0.7084322441610241
731595,331,2023-07-08,3,0.0303523333333333,1.01770256462594
731595,1185,2023-05-25,242,0.7640080495867768,1.0596810670065748
731595,1185,2023-05-26,115,0.2512865652173913,1.3580083670307663
731595,1185,2023-05-27,104,0.1655212111818845,1.1172870731316704
731595,1185,2023-05-28,102,0.3667924736708558,1.0536156179704887
731595,1185,2023-05-29,125,0.1666384799999999,1.142912753233448
731595,1185,2023-05-30,94,0.6725684142478291,1.0267695056963604
731595,1185,2023-05-31,116,0.6448515945993057,0.99732560644563
731595,1185,2023-06-01,101,0.5887532475247524,1.251362871887865
731595,1185,2023-06-02,77,0.668367069555981,1.1977209204860728
731595,1185,2023-06-03,75,0.3351909333333333,0.9977414156309715
731595,1185,2023-06-04,66,0.3586719393939394,1.1290203090021056
731595,1185,2023-06-06,125,0.7959332130260431,0.8766573627381631
731595,1185,2023-06-07,85,0.9147668588235294,0.7868775024879399
731595,1185,2023-06-08,97,0.6549359175257732,0.787390865063787
731595,1185,2023-06-09,76,0.606143,0.8401693276036928
731595,1185,2023-06-10,56,0.6189299464285714,0.952594914556883
731595,1185,2023-06-11,74,0.5806437162162162,0.586276563880961
731595,1185,2023-06-12,57,0.4057561403508771,0.7113634111253323
731595,1185,2023-06-13,59,0.4749341817153662,0.7422360416399415
731595,1185,2023-06-14,48,0.5594151666666666,0.7198657466269088
731595,1185,2023-06-15,66,0.7904101666666667,0.7069773210165383
731595,1185,2023-06-16,53,1.0795042075471697,0.749668145786163
731595,1185,2023-06-17,91,0.670342222265319,0.559891613565994
731595,1185,2023-06-18,107,0.8930769256117503,0.47750299294441934
731595,1185,2023-06-19,129,0.8035650073009935,0.6074112090796983
731595,1185,2023-06-20,106,0.6485856740998199,0.5366511541395467
731595,1185,2023-06-21,129,0.5831116666666666,0.541102633739399
731595,1185,2023-06-22,125,0.6957738639999999,0.3789857835834941
731595,1185,2023-06-23,145,0.5255329862068965,0.43384606303547724
731595,1185,2023-06-24,192,0.3449888496511796,0.8326414108024447
731595,1185,2023-06-25,193,0.0237236786941098,0.08703957363732218
731595,1185,2023-06-26,172,,0.17913277427948593
731595,1185,2023-06-27,175,,0.11031836141751294
731595,1185,2023-06-28,169,,0.06476132513125887
731595,1185,2023-06-29,199,,-0.02442019686039898
731595,1185,2023-06-30,201,,-0.09804764928377363
731595,1185,2023-07-01,183,,0.17666487083894733
731595,1185,2023-07-02,257,,-0.2968580774411387
731595,1185,2023-07-03,197,,0.041515214946818535
731595,1185,2023-07-05,79,,0.1957374559709295
731595,1185,2023-07-06,2,,0.4596922850567162
731595,1185,2023-07-07,8,,0.20161759055653006
731595,1185,2023-07-08,8,,0.28850428930696004
731595,1185,2023-07-09,6,,0.14272264931892265
731595,1482,2023-06-08,1,15.450872,1.8584728510264132
731603,1,2023-05-24,741,2.3574542405524124,1.71241929405485
731603,1,2023-05-25,729,1.5676082256124597,1.4595901261991793
731603,1,2023-05-26,783,1.6480623948003743,1.3963527471862838
731603,1,2023-05-27,860,1.5866301098183744,1.1495381755170921
731603,1,2023-05-28,900,1.2857357189307987,1.0655565006664671
731603,1,2023-05-29,1010,1.545521851908754,1.084265589232999
731603,1,2023-05-30,961,1.5412074526527235,1.1526957816134404
731603,1,2023-05-31,884,1.5092364819902904,1.16334747345708
731603,1,2023-06-01,757,1.8690676331186389,1.1606284075125897
731603,1,2023-06-02,672,1.041496318369953,1.0364006432132533
731603,1,2023-06-03,542,0.9419336465321034,0.8736861769838642
731603,1,2023-06-04,756,1.622589463777034,0.8413306924079189
731603,1,2023-06-05,641,1.5427694487337211,0.8124879428613099
731603,1,2023-06-06,609,0.8835881802428112,0.6628147082096613
731603,1,2023-06-07,661,1.1685806094046274,0.839117545421127
731603,1,2023-06-08,689,1.093588891240733,0.8414381743346827
731603,1,2023-06-09,510,1.099953286499468,0.864959321169771
731603,1,2023-06-10,372,0.9000937460334766,0.888770290737751
731603,1,2023-06-11,533,0.7586706646950502,0.5818418104429556
731603,1,2023-06-12,471,0.932538888191085,0.5219705773602551
731603,1,2023-06-13,441,1.0533577635897615,0.5472338367162884
731603,1,2023-06-14,434,0.6757329725188981,0.5742988290280964
731603,1,2023-06-15,369,0.8246766481807677,0.6892943492876736
731603,1,2023-06-16,391,0.9310144407463598,0.6802885381896295
731603,1,2023-06-17,413,0.8133111648041856,0.704560736920036
731603,1,2023-06-18,358,1.096296278681011,0.7872247169862051
731603,1,2023-06-19,218,1.6491212162615076,1.098680138410129
731603,1,2023-06-20,213,1.0314307083275436,0.9887189626559012
731603,1,2023-06-21,201,0.9628918756871866,1.0550098762778444
731603,1,2023-06-22,200,1.0622557610200798,0.8523456001394992
731603,1,2023-06-23,192,0.9712122276492609,0.9109870548309954
731603,1,2023-06-24,217,0.7341222615305467,1.4831568270692819
731603,1,2023-06-25,336,0.6470004966654924,0.6570125861257285
731603,1,2023-06-26,286,0.6471313212649986,0.6763201553011067
731603,1,2023-06-27,283,0.8473121313993643,0.6075057424391339
731603,1,2023-06-28,368,0.5536759184526268,0.6482885136633583
731603,1,2023-06-29,299,0.760860104953507,0.5767189043599371
731603,1,2023-06-30,304,0.7319146238453667,0.7119950158174909
731603,1,2023-07-01,242,0.6107197829301819,0.6170002224183567
731603,1,2023-07-02,212,0.6614292886876681,0.4412447411754252
731603,1,2023-07-03,191,0.7853585125715546,0.5001102402435104
731603,1,2023-07-04,144,0.4750454351532121,0.5165159383054452
731603,1,2023-07-05,142,0.4862100596426266,0.5627241202201366
731603,1,2023-07-06,152,0.5548568110866354,0.44714465273664805
731603,1,2023-07-07,108,0.7432296201551318,0.4781068419053919
731603,1,2023-07-08,117,0.5660748027997765,0.5743638647369715
731603,1,2023-07-09,149,0.4521074359428353,0.3527473550630432
731603,1,2023-07-10,167,0.2592249392915925,0.23838715046474923
731603,331,2023-05-24,79,6.214026595609724,3.3243554367124593
731603,331,2023-05-25,222,0.8169806433320289,2.44845416449118
731603,331,2023-05-26,107,3.2205868878504673,2.637986193638134
731603,331,2023-05-27,107,5.024100243906576,2.391171621968942
731603,331,2023-05-28,105,2.684611689688839,2.3071899471183164
731603,331,2023-05-29,114,6.67421543123589,2.3160061723069183
731603,331,2023-05-30,118,3.834766539087053,2.3844363646873594
731603,331,2023-05-31,113,1.5147818645745412,2.3950880565309998
731603,331,2023-06-01,102,3.686836500136091,2.360442643569883
731603,331,2023-06-02,104,3.719401919925432,2.224554232403518
731603,331,2023-06-03,110,2.650507285649649,2.072134791443267
731603,331,2023-06-04,132,2.8502559755661987,2.015387065912187
731603,331,2023-06-05,99,2.4818328787878787,1.9881136613269017
731603,331,2023-06-06,80,3.9058643967900633,1.972761436995703
731603,331,2023-06-07,87,1.9099409318040197,1.7669628690139114
731603,331,2023-06-08,70,2.304526487332532,1.660020839897926
731603,331,2023-06-09,88,3.682979902884075,1.8310911426076117
731603,331,2023-06-10,95,2.215555094736842,1.8530948458378838
731603,331,2023-06-11,80,2.206447225,1.7111959127922378
731603,331,2023-06-12,73,1.444185240000469,1.3663118700438812
731603,331,2023-06-13,59,2.8849335127266706,1.4509649997810414
731603,331,2023-06-14,69,1.9124611487544745,1.4186401217117228
731603,331,2023-06-15,55,1.515337185994093,1.5113695873999209
731603,331,2023-06-16,58,2.029830514238108,1.514891647026549
731603,331,2023-06-17,66,3.0731872081322247,1.442401914214053
731603,331,2023-06-18,76,1.9019630817445177,1.3517181656204977
731603,331,2023-06-19,66,2.2918123161118937,1.4343556750767819
731603,331,2023-06-20,62,1.9298421720576808,1.3424568373320913
731603,331,2023-06-21,54,2.5593843853321543,1.423786904998024
731603,331,2023-06-22,54,3.2360288509606723,1.2211226288596797
731603,331,2023-06-23,64,2.52191865625,1.2460639333584071
731603,331,2023-06-24,63,1.188251183888889,1.8323084250346244
731603,331,2023-06-25,81,0.6899510938246037,1.0339744972430482
731603,331,2023-06-26,73,0.6536815741831583,0.9169939523346549
731603,331,2023-06-27,83,1.0170680062744346,0.9574421975022218
731603,331,2023-06-28,79,0.910159911542408,1.175944834967449
731603,331,2023-06-29,67,0.8451036370707825,0.8600912902307201
731603,331,2023-06-30,65,0.8561513813567596,1.007895272412946
731603,331,2023-07-01,52,0.9144595137123468,1.0305393950956216
731603,331,2023-07-02,49,1.5268644459777663,0.8054354931847569
731603,331,2023-07-03,40,0.9857968645963564,0.8517731215281701
731603,331,2023-07-04,33,0.2279924848484848,0.7309293054790678
731603,331,2023-07-05,24,0.7209051610128998,0.8444248212627232
731603,331,2023-07-06,27,0.6223431549149152,0.7752695414159834
731603,331,2023-07-07,24,0.6276463688719593,0.7435721255287113
731603,331,2023-07-08,17,1.6388943739422015,0.8651742916334293
731603,331,2023-07-09,28,0.5569179889993061,0.6771646970477835
731603,331,2023-07-10,24,0.2662544225107395,0.6325561300348502
731603,1185,2023-05-25,1444,0.4448711011080332,0.6912255339551037
731603,1185,2023-05-26,776,0.9446641778350516,0.7434155790895481
731603,1185,2023-05-27,852,0.9095231737089202,0.48723068333920605
731603,1185,2023-05-28,889,0.7480952980877389,0.4235592281780244
731603,1185,2023-05-29,996,0.8739823423694779,0.5408478360169018
731603,1185,2023-05-30,949,0.9013841211801896,0.4074337202908601
731603,1185,2023-05-31,874,0.834975209382151,0.395260689229084
731603,1185,2023-06-01,749,1.0668322056074766,0.7301834478766214
731603,1185,2023-06-02,662,0.6051559154078548,0.5988964278028405
731603,1185,2023-06-03,532,0.4524955526315789,0.3731582958273566
731603,1185,2023-06-04,746,0.9415428056300268,0.34080281125141143
731603,1185,2023-06-06,606,0.7403033250825082,0.24319084827757886
731603,1185,2023-06-07,663,0.8981533333333332,0.3550192441202137
731603,1185,2023-06-08,683,0.8950912284040995,0.357339873033769
731603,1185,2023-06-09,506,0.8462674505928854,0.3053482536160571
731603,1185,2023-06-10,378,0.7420848015873016,0.3583839701881192
731603,1185,2023-06-11,534,0.6331526835205993,0.05145548989332194
731603,1185,2023-06-12,477,0.7655786163522011,0.12968033748124008
731603,1185,2023-06-13,437,0.7902439771167047,0.1605529679958495
731603,1185,2023-06-14,425,0.5545837999999998,0.12314351893882591
731603,1185,2023-06-15,364,0.5822191895604395,0.3832857643504519
731603,1185,2023-06-16,384,0.6962864296874999,0.22207397232591375
731603,1185,2023-06-17,410,0.5450193097560975,0.23697584697517016
731603,1185,2023-06-18,352,0.7170373778409089,0.3196398270413404
731603,1185,2023-06-19,215,1.0256094372093023,0.6070752813778798
731603,1185,2023-06-20,209,0.6613522583732058,0.5389502337844699
731603,1185,2023-06-21,195,0.5667669743589743,0.5407667060375807
731603,1185,2023-06-22,200,0.620811155,0.33810242989923556
731603,1185,2023-06-23,188,0.5180878510638298,0.38968462881628674
731603,1185,2023-06-24,214,0.342108098130841,0.9524840769734213
731603,1185,2023-06-25,329,,0.28396525607123213
731603,1185,2023-06-26,281,,0.3179235875882219
731603,1185,2023-06-27,278,,0.24910917472624838
731603,1185,2023-06-28,366,,0.2440750948769308
731603,1185,2023-06-29,294,,0.1725054855735091
731603,1185,2023-06-30,294,,0.09887803315013466
731603,1185,2023-07-01,238,,0.28755979005428234
731603,1185,2023-07-02,210,,0.10137871725245051
731603,1185,2023-07-03,188,,0.18749489588001889
731603,1185,2023-07-05,140,,0.16122398780373182
731603,1185,2023-07-07,105,,0.0669124463677997
731603,1185,2023-07-08,115,,0.15643415246497172
731603,1185,2023-07-09,146,,-0.021941270797001478
731603,1482,2023-05-24,1,,2.0438457910438887
731603,1482,2023-05-28,1,,1.2678936126487892
731603,1482,2023-06-08,1,,1.173131946320886
731603,1482,2023-06-13,1,0.07578,0.8620253634863313
731603,1482,2023-06-15,1,0.2043039999999998,0.9110438622839572
731603,1482,2023-06-21,1,1.954782,0.7036578003676054
731603,1482,2023-06-26,2,0.0253174999999999,0.1596898307421295
731603,1482,2023-07-06,1,0.4100399999999999,0.4663686241064622
731603,1482,2023-07-10,1,0.24986374,0.16758736784837414
731611,1,2023-05-24,1473,0.4246082293796126,0.6687233609091736
731611,1,2023-05-25,1688,0.2710995035257519,0.5008399000139503
731611,1,2023-05-26,1755,0.265470518944131,0.4202923293191475
731611,1,2023-05-27,1855,0.2719477889986928,0.17347775764995466
731611,1,2023-05-28,1960,0.301063124672175,0.12754003124917013
731611,1,2023-05-29,1667,0.2763433608483436,0.2731448897966372
731611,1,2023-05-30,1723,0.2956530587538646,0.34157508217707744
731611,1,2023-05-31,1766,0.2517088588948524,1.0023553697167094
731611,1,2023-06-01,1920,0.2295769454880353,0.16504053666588336
731611,1,2023-06-02,2023,0.2685968930992516,0.1905900415444941
731611,1,2023-06-03,2219,0.1917099939693391,0.05363420243548811
731611,1,2023-06-04,2151,0.2376252657909943,0.26848035544426585
731611,1,2023-06-05,1498,0.2300647861940524,0.2405071593052126
731611,1,2023-06-06,1235,0.2080579175306783,0.08387260516697359
731611,1,2023-06-07,1242,0.2082118007924804,0.13685281162377216
731611,1,2023-06-08,1691,0.2104074016243869,0.22913654128230343
731611,1,2023-06-09,1680,0.1654928164692688,0.27920994483615724
731611,1,2023-06-10,1880,0.1753420623460522,0.21677714415201388
731611,1,2023-06-11,2013,0.1691703170352608,0.18105760480945343
731611,1,2023-06-12,1448,0.1940572071146602,0.12342231129955916
731611,1,2023-06-13,1358,0.1795860009833945,0.10998850340630084
731611,1,2023-06-14,1683,0.1916680872128667,0.09677360769546284
731611,1,2023-06-15,1602,0.170560716934904,0.21176912795503955
731611,1,2023-06-16,1470,0.1715434984952628,0.20276331685699556
731611,1,2023-06-17,2102,0.1657428805290032,0.17002539339154854
731611,1,2023-06-18,2316,0.1618077037360259,0.14558659675550967
731611,1,2023-06-19,1785,0.1934230416830537,0.21478691300159602
731611,1,2023-06-20,1515,0.1804730152772856,0.1466618654081866
731611,1,2023-06-21,1535,0.2271585269128403,0.1726728910074833
731611,1,2023-06-22,1567,0.2311920042474724,0.04847613602651446
731611,1,2023-06-23,1784,0.1947749428958805,0.10711759071801064
731611,1,2023-06-24,2211,0.1683356707216326,0.5814543428996045
731611,1,2023-06-25,2710,0.1773313842995423,0.1810365474963569
731611,1,2023-06-26,2410,0.1932164447556999,0.2024167392297842
731611,1,2023-06-27,2532,0.1744180215043854,0.13944547544049835
731611,1,2023-06-28,2301,0.1698637171484907,0.14860279489894834
731611,1,2023-06-29,2606,0.1772456600166697,0.20753616507634187
731611,1,2023-06-30,2826,0.1757191827663826,0.34281227653389523
731611,1,2023-07-01,2573,0.1363837737881671,0.15221896348497976
731611,1,2023-07-02,2396,0.1554592271440227,-0.01786200762227863
731611,1,2023-07-03,2591,0.1371547549424851,0.04908258009129973
731611,1,2023-07-04,2454,0.1432252944479584,0.13517849364693113
731611,1,2023-07-05,1601,0.1155466508819426,0.13148019284374812
731611,1,2023-07-06,1423,0.1138949603548874,0.04285168068832057
731611,1,2023-07-07,1429,0.0940215818166878,-0.0172263743046297
731611,1,2023-07-08,1405,0.0992714759160562,0.07903064852694941
731611,1,2023-07-09,1305,0.0676084423213722,-0.038276042252807896
731611,1,2023-07-10,1087,0.0284261295758742,-0.06609693694291363
731611,331,2023-05-24,760,0.6798024628997529,0.7252798099232074
731611,331,2023-05-25,1748,0.2939603522291673,0.5563959897952393
731611,331,2023-05-26,819,0.5160027828872218,0.42075895931421814
731611,331,2023-05-27,931,0.4761405513239684,0.17394438764502484
731611,331,2023-05-28,979,0.4910157795348155,0.12800666124424165
731611,331,2023-05-29,857,0.6030785292917014,0.2736115197917063
731611,331,2023-05-30,817,0.4850600692765021,0.3420417121721512
731611,331,2023-05-31,878,0.4638608197556055,1.002821999711781
731611,331,2023-06-01,880,0.4507881939241837,0.18832929808740873
731611,331,2023-06-02,909,0.4101145724191378,0.19105667153956452
731611,331,2023-06-03,963,0.3580639265524215,0.054100832430560075
731611,331,2023-06-04,977,0.4786515296855013,0.2689469854393369
731611,331,2023-06-05,783,0.4303657366369975,0.24097378930028457
731611,331,2023-06-06,730,0.4116016446720303,0.09895233562557859
731611,331,2023-06-07,776,0.3656419462440727,0.15056615591712963
731611,331,2023-06-08,965,0.3921854315165194,0.22960317127737428
